Player Name,Age,Team,ASR,Nationality,Transfer History Count,MarketValue,missing_market_value,Age_norm,MarketValue_norm,Transfers_norm,Nationality_norm,ClubTier,ClubTier_norm,InputScore,SustainabilityScore
Niko Galešić,24,GNK Dinamo Zagreb,7.11,CRO,4,3200000,False,0.64,0.11297297297297298,0.33999999999999997,1.0,3,1.0,1.603,4.435
Nikola Moro,27,Bologna,6.96,CRO,5,5200000,False,0.7075,0.1210810810810811,0.4,1.0,3,1.0,1.686,4.128
Nikola Čavlina,22,GNK Dinamo Zagreb,6.56,CRO,5,805000,False,0.5950000000000001,0.10326351351351352,0.4,1.0,3,1.0,1.628,4.029
Nikolas Nartey,25,VfB Stuttgart,6.77,DEN,5,410000,False,0.6625,0.10166216216216217,0.4,1.0,3,1.0,1.661,4.076
Nino Marcelli,19,ŠK Slovan Bratislava,6.85,SVK,2,4500000,False,0.5275,0.11824324324324326,0.22,0.1,3,1.0,0.912,7.511
Noa Lang,25,PSV Eindhoven,7.35,NED,5,27000000,False,0.6625,0.20945945945945948,0.4,1.0,2,0.7,1.552,4.736
Noah Darvich,18,Barcelona Atlètic,6.86,GER,2,1900000,False,0.505,0.10770270270270271,0.22,1.0,3,1.0,1.439,4.767
Nordi Mukiele,27,Bayer 04 Leverkusen,7.01,FRA,5,9500000,False,0.7075,0.13851351351351351,0.4,0.1,3,1.0,1.148,6.106
Nordin Jackers,27,Club Brugge KV,7.15,BEL,5,930000,False,0.7075,0.10377027027027028,0.4,0.1,3,1.0,1.144,6.25
Nuno Félix,21,Benfica B,6.78,POR,0,1600000,False,0.5725,0.1064864864864865,0.1,1.0,3,1.0,1.377,4.924
Nuno Mendes,22,Paris Saint-Germain,7.35,POR,3,53000000,False,0.5950000000000001,0.31486486486486487,0.28,1.0,1,0.4,1.313,5.598
Nuno Santos,30,Sporting,7.26,POR,5,9300000,False,0.775,0.1377027027027027,0.4,1.0,3,1.0,1.721,4.218
Odilon Kossounou,24,Atalanta,6.82,CIV,5,26000000,False,0.64,0.20540540540540542,0.4,1.0,2,0.7,1.541,4.426
Oliver Lukić,18,FC Liefering,7.05,CRO,3,835000,False,0.505,0.10338513513513514,0.28,1.0,3,1.0,1.487,4.741
Olivier Boscagli,27,PSV Eindhoven,7.43,FRA,4,21000000,False,0.7075,0.18513513513513513,0.33999999999999997,0.1,2,0.7,0.984,7.551
Omar Marmoush,26,Manchester City,7.6,EGY,5,82000000,False,0.685,0.43243243243243246,0.4,1.0,1,0.4,1.466,5.184
Omri Glazer,29,FK Crvena zvezda,6.66,ISR,5,4600000,False,0.7525,0.11864864864864866,0.4,1.0,3,1.0,1.708,3.899
Orkun Kökçü,24,Benfica,7.42,TUR,2,27000000,False,0.64,0.20945945945945948,0.22,0.1,2,0.7,0.857,8.658
Oscar Bobb,21,Manchester City,6.87,NOR,1,24000000,False,0.5725,0.1972972972972973,0.16,0.1,1,0.4,0.654,10.505
Oscar Gloukh,21,Red Bull Salzburg,7.37,ISR,2,23000000,False,0.5725,0.19324324324324327,0.22,1.0,2,0.7,1.362,5.411
Otar Kiteishvili,29,SK Sturm Graz,7.31,GEO,2,4600000,False,0.7525,0.11864864864864866,0.22,0.1,3,1.0,1.024,7.139
Ousmane Dembélé,28,Paris Saint-Germain,7.76,FRA,4,73000000,False,0.73,0.395945945945946,0.33999999999999997,0.1,1,0.4,0.897,8.651
Ousmane Diomande,21,Sporting,6.96,CIV,4,42000000,False,0.5725,0.2702702702702703,0.33999999999999997,1.0,3,1.0,1.585,4.391
Oussama El Azzouzi,23,Bologna,6.63,MAR,4,2100000,False,0.6174999999999999,0.10851351351351352,0.33999999999999997,1.0,3,1.0,1.592,4.165
Paris Irie,19,Stade Brestois 29 2,6.7,FRA,1,6400000,True,0.5275,0.12594594594594596,0.16,0.1,3,1.0,0.864,7.755
Pascal Groß,33,Borussia Dortmund,7.19,GER,5,6400000,False,0.8424999999999999,0.12594594594594596,0.4,1.0,2,0.7,1.634,4.4
Paulo Gazzaniga,33,Girona FC,6.98,ARG,5,3600000,False,0.8424999999999999,0.1145945945945946,0.4,1.0,3,1.0,1.753,3.982
Petar Bočkaj,28,GNK Dinamo Zagreb,7.8,CRO,5,780000,False,0.73,0.10316216216216217,0.4,1.0,3,1.0,1.695,4.602
Peter Kiedl,21,Sturm Graz II,7.18,AUT,1,320000,False,0.5725,0.1012972972972973,0.16,0.1,3,1.0,0.884,8.122
Peter Olayinka,29,FK Crvena zvezda,7.07,NGR,5,4600000,False,0.7525,0.11864864864864866,0.4,1.0,3,1.0,1.708,4.139
Phil Foden,24,Manchester City,7.28,ENG,1,123000000,False,0.64,0.5986486486486486,0.16,1.0,1,0.4,1.268,5.741
Philipp Köhn,27,AS Monaco,6.97,SUI,5,4100000,False,0.7075,0.11662162162162162,0.4,1.0,3,1.0,1.685,4.136
Piero Hincapié,23,Bayer 04 Leverkusen,7.14,ECU,3,46000000,False,0.6174999999999999,0.2864864864864865,0.28,1.0,3,1.0,1.561,4.574
Pierre Kalulu,24,Juventus,6.96,FRA,4,25000000,False,0.64,0.20135135135135135,0.33999999999999997,0.1,1,0.4,0.832,8.365
Pierre Lees-Melou,31,Stade Brestois,7.14,FRA,4,6600000,False,0.7975,0.12675675675675677,0.33999999999999997,0.1,3,1.0,1.143,6.247
Pietro Comi,19,Atalanta U23,6.77,ITA,0,260000,False,0.5275,0.10105405405405406,0.1,0.1,3,1.0,0.814,8.317
Plamen Andreev,20,Feyenoord,7.04,BUL,2,1600000,False,0.55,0.1064864864864865,0.22,1.0,3,1.0,1.462,4.815
Presnel Kimpembe,29,Paris Saint-Germain,6.76,FRA,1,7600000,False,0.7525,0.1308108108108108,0.16,0.1,1,0.4,0.737,9.172
Péter Gulácsi,35,RB Leipzig,7.15,HUN,5,2400000,False,0.8875,0.10972972972972973,0.4,0.1,2,0.7,1.115,6.413
Qazim Laçi,29,AC Sparta Praha,7.17,ALB,5,4100000,False,0.7525,0.11662162162162162,0.4,0.1,3,1.0,1.168,6.139
Quentin Ndjantou,17,Paris Saint-Germain U19,7.5,FRA,0,6400000,True,0.48250000000000004,0.12594594594594596,0.1,0.1,3,1.0,0.794,9.446
Quilindschy Hartman,23,Feyenoord,6.93,NED,2,17500000,False,0.6174999999999999,0.17094594594594595,0.22,1.0,3,1.0,1.502,4.614
Rade Krunić,31,FK Crvena zvezda,7.05,BIH,5,4700000,False,0.7975,0.11905405405405406,0.4,0.1,3,1.0,1.191,5.919
Radosław Majecki,25,AS Monaco,6.92,POL,5,7500000,False,0.6625,0.1304054054054054,0.4,0.1,3,1.0,1.124,6.157
Raffaele Di Gennaro,31,Inter,7.6,ITA,5,325000,False,0.7975,0.10131756756756757,0.4,0.1,3,1.0,1.189,6.392
Rahim Ibrahim,23,ŠK Slovan Bratislava,6.85,GHA,2,580000,False,0.6174999999999999,0.10235135135135136,0.22,1.0,3,1.0,1.495,4.582
Ramon Hendriks,23,VfB Stuttgart,6.8,NED,5,4800000,False,0.6174999999999999,0.11945945945945946,0.4,1.0,3,1.0,1.641,4.144
Ramy Bensebaïni,30,Borussia Dortmund,7.07,ALG,5,7400000,False,0.775,0.13,0.4,1.0,2,0.7,1.6,4.419
Randal Kolo Muani,26,Juventus,6.88,FRA,5,27000000,False,0.685,0.20945945945945948,0.4,0.1,1,0.4,0.903,7.619
Raoul Bellanova,25,Atalanta,6.98,ITA,5,21000000,False,0.6625,0.18513513513513513,0.4,0.1,2,0.7,1.01,6.911
Raphaël Guerreiro,31,FC Bayern München,7.18,POR,5,10600000,False,0.7975,0.14297297297297298,0.4,1.0,3,1.0,1.733,4.143
Rayane Belaid,19,Atlético Madrid B,7.06,ESP,1,470000,False,0.5275,0.10190540540540541,0.16,0.1,3,1.0,0.862,8.19
Relja Obrić,19,Atalanta U23,6.87,SLO,0,485000,False,0.5275,0.10196621621621622,0.1,1.0,3,1.0,1.354,5.074
Remo Freuler,33,Bologna,6.96,SUI,5,6700000,False,0.8424999999999999,0.12716216216216217,0.4,1.0,3,1.0,1.754,3.968
Reo Hatate,27,Celtic,7.24,JPN,3,11300000,False,0.7075,0.14581081081081082,0.28,1.0,3,1.0,1.592,4.548
Riccardo Calafiori,22,Arsenal,6.98,ITA,5,39000000,False,0.5950000000000001,0.25810810810810814,0.4,0.1,1,0.4,0.863,8.088
Richy Ledezma,24,PSV Eindhoven,6.96,USA,4,3200000,False,0.64,0.11297297297297298,0.33999999999999997,1.0,2,0.7,1.483,4.693
Rick Karsdorp,30,PSV Eindhoven,6.87,NED,4,4200000,False,0.775,0.11702702702702704,0.33999999999999997,1.0,2,0.7,1.551,4.429
Rico Lewis,20,Manchester City,6.99,ENG,1,37000000,False,0.55,0.25,0.16,1.0,1,0.4,1.188,5.884
Ridle Baku,27,RB Leipzig,7.02,GER,4,7500000,False,0.7075,0.1304054054054054,0.33999999999999997,1.0,2,0.7,1.519,4.621
Robert Andrich,30,Bayer 04 Leverkusen,6.89,GER,5,15500000,False,0.775,0.16283783783783784,0.4,1.0,3,1.0,1.724,3.997
Robert Lewandowski,36,Barcelona,7.31,POL,5,14000000,False,0.91,0.15675675675675677,0.4,0.1,1,0.4,1.011,7.23
Robert Mak,34,ŠK Slovan Bratislava,7.07,SVK,4,480000,False,0.865,0.10194594594594596,0.33999999999999997,0.1,3,1.0,1.175,6.017
Robin Le Normand,28,Atlético Madrid,6.85,ESP,3,38000000,False,0.73,0.25405405405405407,0.28,0.1,3,1.0,1.074,6.378
Robin Olsen,35,Aston Villa,6.65,SWE,5,1600000,False,0.8875,0.1064864864864865,0.4,0.1,3,1.0,1.234,5.389
Rodney Elongo-Yombo,23,Borussia Dortmund II U23,6.64,GER,2,485000,False,0.6174999999999999,0.10196621621621622,0.22,1.0,3,1.0,1.495,4.441
Rodrigo De Paul,30,Atlético Madrid,7.15,ARG,5,26000000,False,0.775,0.20540540540540542,0.4,1.0,3,1.0,1.728,4.138
Romain Del Castillo,29,Stade Brestois,7.03,FRA,5,7300000,False,0.7525,0.1295945945945946,0.4,0.1,3,1.0,1.169,6.014
Romain Faivre,26,Stade Brestois,6.83,FRA,5,7600000,False,0.685,0.1308108108108108,0.4,0.1,3,1.0,1.136,6.012
Roman Horák,20,Sparta Praha B U21,6.34,CZE,1,270000,False,0.55,0.1010945945945946,0.16,0.1,3,1.0,0.873,7.262
Roman Mokrovics,18,Sparta Praha B U21,6.84,CZE,2,490000,False,0.505,0.10198648648648649,0.22,0.1,3,1.0,0.899,7.608
Ronald Araujo,26,Barcelona,7.0,URU,4,54000000,False,0.685,0.31891891891891894,0.33999999999999997,1.0,1,0.4,1.406,4.979
Ross Barkley,31,Aston Villa,6.83,ENG,3,7200000,False,0.7975,0.1291891891891892,0.28,1.0,3,1.0,1.636,4.175
Ruben Loftus-Cheek,29,Milan,6.82,ENG,5,16900000,False,0.7525,0.1685135135135135,0.4,1.0,3,1.0,1.713,3.981
Ryan Flamingo,22,PSV Eindhoven,7.18,NED,5,16900000,False,0.5950000000000001,0.1685135135135135,0.4,1.0,2,0.7,1.514,4.742
Ryan Gravenberch,23,Liverpool,7.08,NED,4,76000000,False,0.6174999999999999,0.40810810810810816,0.33999999999999997,1.0,1,0.4,1.382,5.123
Rémy Cabella,35,Lille,7.15,FRA,4,2900000,False,0.8875,0.11175675675675677,0.33999999999999997,0.1,3,1.0,1.187,6.024
Sacha Boey,24,FC Bayern München,6.84,FRA,6,16600000,False,0.64,0.1672972972972973,0.4600000000000001,0.1,3,1.0,1.165,5.871
Sadegh Moharrami,29,GNK Dinamo Zagreb,6.91,IRI,5,780000,False,0.7525,0.10316216216216217,0.4,1.0,3,1.0,1.707,4.048
Saidy Janko,29,Young Boys,6.9,GAM,5,545000,False,0.7525,0.10220945945945946,0.4,1.0,3,1.0,1.706,4.045
Salko Hamzić,18,Red Bull Salzburg,7.2,AUT,2,435000,False,0.505,0.10176351351351352,0.22,0.1,2,0.7,0.779,9.243
Sam Beukema,26,Bologna,7.01,NED,3,27000000,False,0.685,0.20945945945945948,0.28,1.0,3,1.0,1.587,4.417
Samson Baidoo,21,Red Bull Salzburg,7.09,AUT,2,6200000,False,0.5725,0.12513513513513513,0.22,0.1,2,0.7,0.815,8.699
Samuel Dahl,22,Benfica,7.01,SWE,6,7300000,False,0.5950000000000001,0.1295945945945946,0.4600000000000001,0.1,2,0.7,1.018,6.886
Samuel Gomez van Hoogen,19,PSV Eindhoven U19,6.57,BEL,0,6400000,True,0.5275,0.12594594594594596,0.1,0.1,3,1.0,0.816,8.051
Samuel Mbangula,21,Juventus,6.91,BEL,2,12700000,False,0.5725,0.1514864864864865,0.22,0.1,1,0.4,0.697,9.914
Samy Mmaee,28,GNK Dinamo Zagreb,6.88,MAR,5,485000,False,0.73,0.10196621621621622,0.4,1.0,3,1.0,1.695,4.059
Sandro Kulenović,25,GNK Dinamo Zagreb,7.13,CRO,5,3900000,False,0.6625,0.11581081081081082,0.4,1.0,3,1.0,1.663,4.287
Sandro Lauper,28,Young Boys,6.89,SUI,2,930000,False,0.73,0.10377027027027028,0.22,1.0,3,1.0,1.551,4.442
Santiago Castro,20,Bologna,6.91,ARG,3,32000000,False,0.55,0.22972972972972974,0.28,1.0,3,1.0,1.522,4.54
Saïmon Bouabré,18,AS Monaco,6.36,FRA,0,310000,False,0.505,0.10125675675675676,0.1,0.1,3,1.0,0.803,7.92
Scott Bain,33,Celtic,6.8,SCO,8,210000,False,0.8424999999999999,0.10085135135135136,0.58,1.0,3,1.0,1.895,3.588
Scott Carson,39,Manchester City,6.7,ENG,15,210000,False,0.9774999999999999,0.10085135135135136,1.0,1.0,1,0.4,2.059,3.254
Sead Kolašinac,31,Atalanta,6.95,BIH,5,10600000,False,0.7975,0.14297297297297298,0.4,0.1,2,0.7,1.073,6.477
Seedy Jatta,22,SK Sturm Graz,6.74,NOR,3,2700000,False,0.5950000000000001,0.11094594594594595,0.28,0.1,3,1.0,0.993,6.788
Senny Mayulu,19,Paris Saint-Germain,6.92,FRA,1,9600000,False,0.5275,0.13891891891891894,0.16,0.1,1,0.4,0.626,11.054
Serge Gnabry,29,FC Bayern München,6.99,GER,5,26000000,False,0.7525,0.20540540540540542,0.4,1.0,3,1.0,1.717,4.071
Sergiño Dest,24,PSV Eindhoven,6.88,USA,5,17200000,False,0.64,0.16972972972972972,0.4,1.0,2,0.7,1.537,4.476
Serhou Guirassy,29,Borussia Dortmund,7.3,GUI,5,42000000,False,0.7525,0.2702702702702703,0.4,1.0,2,0.7,1.603,4.554
Serigne Diop,20,Stade Brestois 29 2,6.6,SEN,0,6400000,True,0.55,0.12594594594594596,0.1,1.0,3,1.0,1.368,4.825
Shandre Campbell,19,Club Brugge KV,7.21,RSA,2,960000,False,0.5275,0.1038918918918919,0.22,1.0,3,1.0,1.45,4.972
Shiloh 't Zand,22,Feyenoord,6.88,NED,5,1200000,False,0.5950000000000001,0.10486486486486488,0.4,1.0,3,1.0,1.628,4.226
Silas Katompa Mvumpa,26,FK Crvena zvezda,6.89,COD,4,8200000,False,0.685,0.13324324324324324,0.33999999999999997,1.0,3,1.0,1.628,4.232
Soriba Diaoune,17,Lille U19,6.9,FRA,0,6400000,True,0.48250000000000004,0.12594594594594596,0.1,0.1,3,1.0,0.794,8.69
Soumaïla Coulibaly,21,Stade Brestois,6.81,FRA,5,9600000,False,0.5725,0.13891891891891894,0.4,0.1,3,1.0,1.08,6.306
Soungoutou Magassa,21,AS Monaco,6.81,FRA,2,13000000,False,0.5725,0.1527027027027027,0.22,0.1,3,1.0,0.938,7.26
Stefan Drljača,26,VfB Stuttgart,7.03,GER,4,305000,False,0.685,0.10123648648648649,0.33999999999999997,1.0,3,1.0,1.625,4.326
Stefan Hierländer,34,SK Sturm Graz,6.58,AUT,3,265000,False,0.865,0.10107432432432432,0.28,0.1,3,1.0,1.127,5.839
Stefan de Vrij,33,Inter,7.05,NED,3,6500000,False,0.8424999999999999,0.12635135135135137,0.28,1.0,3,1.0,1.658,4.252
Stephano Carrillo,19,Feyenoord,6.43,MEX,1,2300000,False,0.5275,0.10932432432432433,0.16,1.0,3,1.0,1.403,4.583
Takumi Minamino,30,AS Monaco,7.02,JPN,5,14500000,False,0.775,0.1587837837837838,0.4,1.0,3,1.0,1.723,4.074
Takumu Kawamura,25,Red Bull Salzburg,6.7,JPN,4,1800000,False,0.6625,0.1072972972972973,0.33999999999999997,1.0,2,0.7,1.494,4.485
Tammy Abraham,27,Milan,6.88,ENG,5,13700000,False,0.7075,0.15554054054054056,0.4,1.0,3,1.0,1.689,4.073
Tarek Buchmann,20,FC Bayern München,6.36,GER,1,515000,False,0.55,0.10208783783783784,0.16,1.0,3,1.0,1.413,4.501
Tay Abed,20,Jong PSV Eindhoven,7.09,ISR,1,715000,False,0.55,0.10289864864864866,0.16,1.0,3,1.0,1.413,5.018
Teun Koopmeiners,27,Juventus,7.0,NED,4,38000000,False,0.7075,0.25405405405405407,0.33999999999999997,1.0,1,0.4,1.411,4.961
Theo Hernández,27,Milan,7.14,FRA,5,42000000,False,0.7075,0.2702702702702703,0.4,0.1,3,1.0,1.161,6.15
Thibaut Courtois,33,Real Madrid,7.15,BEL,5,24000000,False,0.8424999999999999,0.1972972972972973,0.4,0.1,1,0.4,0.981,7.288
Thijs Dallinga,24,Bologna,6.78,NED,5,13100000,False,0.64,0.1531081081081081,0.4,1.0,3,1.0,1.655,4.097
Thijs Kraaijeveld,18,Senza squadra,6.6,NED,0,6400000,True,0.505,0.12594594594594596,0.1,1.0,3,1.0,1.345,4.907
Thilo Kehrer,28,AS Monaco,7.08,GER,5,15500000,False,0.73,0.16283783783783784,0.4,1.0,3,1.0,1.701,4.162
Thomas Beelen,23,Feyenoord,6.89,NED,3,9300000,False,0.6174999999999999,0.1377027027027027,0.28,1.0,3,1.0,1.547,4.454
Thomas Berenbruch,19,Inter U20,7.42,ITA,0,1000000,False,0.5275,0.10405405405405406,0.1,0.1,3,1.0,0.814,9.115
Thomas Lemar,29,Atlético Madrid,6.63,FRA,4,5200000,False,0.7525,0.1210810810810811,0.33999999999999997,0.1,3,1.0,1.12,5.92
Thomas Meunier,33,Lille,7.05,BEL,4,1900000,False,0.8424999999999999,0.10770270270270271,0.33999999999999997,0.1,3,1.0,1.164,6.057
Thomas Müller,35,FC Bayern München,6.99,GER,2,5500000,False,0.8875,0.1222972972972973,0.22,1.0,3,1.0,1.632,4.283
Tidiam Gomis,18,RB Leipzig,6.72,FRA,2,3200000,False,0.505,0.11297297297297298,0.22,0.1,2,0.7,0.78,8.615
Tigran Barseghyan,31,ŠK Slovan Bratislava,7.59,ARM,5,1800000,False,0.7975,0.1072972972972973,0.4,0.1,3,1.0,1.189,6.384
Timi Elšnik,27,FK Crvena zvezda,7.45,SLO,4,5400000,False,0.7075,0.1218918918918919,0.33999999999999997,1.0,3,1.0,1.638,4.548
Tochi Chukwuani,22,SK Sturm Graz,6.82,DEN,3,4300000,False,0.5950000000000001,0.11743243243243244,0.28,1.0,3,1.0,1.533,4.449
Tomas Baković,18,GNK Dinamo Zagreb U19,6.67,CRO,0,6400000,True,0.505,0.12594594594594596,0.1,1.0,3,1.0,1.345,4.959
Tomi Horvat,26,SK Sturm Graz,7.16,SLO,2,3700000,False,0.685,0.115,0.22,1.0,3,1.0,1.53,4.68
Tommaso Del Lungo,21,Atalanta U23,6.75,ITA,0,410000,False,0.5725,0.10166216216216217,0.1,0.1,3,1.0,0.836,8.074
Trent Alexander-Arnold,26,Liverpool,7.2,ENG,1,77000000,False,0.685,0.41216216216216217,0.16,1.0,1,0.4,1.272,5.66
Trey Nyoni,17,Liverpool U21,6.7,ENG,0,3200000,False,0.48250000000000004,0.11297297297297298,0.1,1.0,3,1.0,1.333,5.026
Tygo Land,19,PSV Eindhoven,6.88,NED,2,2800000,False,0.5275,0.11135135135135135,0.22,1.0,2,0.7,1.331,5.169
Tyler Morton,22,Liverpool,6.98,ENG,3,8300000,False,0.5950000000000001,0.13364864864864867,0.28,1.0,1,0.4,1.295,5.39
Tyrell Malacia,25,PSV Eindhoven,6.74,NED,4,12600000,False,0.6625,0.1510810810810811,0.33999999999999997,1.0,2,0.7,1.498,4.499
Tyrone Mings,32,Aston Villa,6.98,ENG,5,6400000,False,0.8200000000000001,0.12594594594594596,0.4,1.0,3,1.0,1.743,4.005
Uchenna Aririerisim,21,AC Sparta Praha,7.11,NGR,5,1800000,False,0.5725,0.1072972972972973,0.4,1.0,3,1.0,1.617,4.397
Valentin Oelz,20,FC Liefering,6.45,AUT,1,105000,False,0.55,0.10042567567567569,0.16,0.1,3,1.0,0.873,7.388
Valeriy Bondar,26,Shakhtar Donetsk,7.05,UKR,1,6400000,False,0.685,0.12594594594594596,0.16,0.1,3,1.0,0.943,7.476
Vasilije Adžić,19,Juventus,7.03,MNE,2,3300000,False,0.5275,0.11337837837837839,0.22,0.1,1,0.4,0.671,10.477
Veljko Birmančević,27,AC Sparta Praha,6.83,SRB,5,5800000,False,0.7075,0.12351351351351351,0.4,0.1,3,1.0,1.146,5.96
Veljko Milosavljević,17,FK Crvena zvezda,7.08,SRB,1,560000,False,0.48250000000000004,0.10227027027027027,0.16,0.1,3,1.0,0.839,8.439
Victor Boniface,24,Bayer 04 Leverkusen,6.96,NGR,3,49000000,False,0.64,0.29864864864864865,0.28,1.0,3,1.0,1.574,4.422
Victor Olatunji,25,AC Sparta Praha,6.87,NGR,4,2800000,False,0.6625,0.11135135135135135,0.33999999999999997,1.0,3,1.0,1.614,4.257
Viggo Gebel,17,RB Leipzig U19,7.2,GER,0,340000,False,0.48250000000000004,0.10137837837837839,0.1,1.0,3,1.0,1.331,5.409
Viktor Gyökeres,26,Sporting,7.94,SWE,5,70000000,False,0.685,0.38378378378378375,0.4,0.1,3,1.0,1.161,6.839
Vito Mannone,37,Lille,7.63,ITA,5,190000,False,0.9325,0.10077027027027027,0.4,0.1,3,1.0,1.256,6.075
Vladyslav Krapyvtsov,19,Girona FC,6.9,UKR,1,220000,False,0.5275,0.10089189189189189,0.16,0.1,3,1.0,0.862,8.005
Vítězslav Jaroš,23,Liverpool,6.75,CZE,5,5300000,False,0.6174999999999999,0.1214864864864865,0.4,0.1,1,0.4,0.861,7.84
Wahid Faghir,21,VfB Stuttgart,6.77,DEN,5,1100000,False,0.5725,0.10445945945945946,0.4,1.0,3,1.0,1.617,4.187
Waldemar Anton,28,Borussia Dortmund,7.14,GER,3,19700000,False,0.73,0.17986486486486486,0.28,1.0,2,0.7,1.487,4.802
Walter Benítez,32,PSV Eindhoven,6.88,ARG,3,9100000,False,0.8200000000000001,0.13689189189189188,0.28,1.0,2,0.7,1.528,4.503
Warren Bondo,21,Milan,6.72,FRA,5,9600000,False,0.5725,0.13891891891891894,0.4,0.1,3,1.0,1.08,6.222
Wataru Endō,32,Liverpool,6.73,JPN,5,9200000,False,0.8200000000000001,0.1372972972972973,0.4,1.0,1,0.4,1.504,4.475
Wessel Kuhn,18,Jong PSV Eindhoven,6.8,NED,1,515000,False,0.505,0.10208783783783784,0.16,1.0,3,1.0,1.391,4.889
Weston McKennie,26,Juventus,6.92,USA,5,25000000,False,0.685,0.20135135135135135,0.4,1.0,1,0.4,1.443,4.796
Wilfried Kanga,27,GNK Dinamo Zagreb,6.67,CIV,5,3300000,False,0.7075,0.11337837837837839,0.4,1.0,3,1.0,1.685,3.958
William Bøving,22,SK Sturm Graz,7.0,DEN,2,4600000,False,0.5950000000000001,0.11864864864864866,0.22,1.0,3,1.0,1.485,4.714
Wisdom Amey,19,Bologna U19,6.57,ITA,1,540000,False,0.5275,0.10218918918918919,0.16,0.1,3,1.0,0.862,7.622
Yangel Herrera,27,Girona FC,6.99,VEN,5,18700000,False,0.7075,0.17581081081081082,0.4,1.0,3,1.0,1.691,4.134
Yann Bisseck,24,Inter,6.97,GER,5,28000000,False,0.64,0.2135135135135135,0.4,1.0,3,1.0,1.661,4.196
Yann Lienard,22,AS Monaco,6.7,FRA,0,205000,False,0.5950000000000001,0.10083108108108109,0.1,0.1,3,1.0,0.848,7.901
Yannik Keitel,25,VfB Stuttgart,6.69,GER,4,3400000,False,0.6625,0.11378378378378379,0.33999999999999997,1.0,3,1.0,1.615,4.142
Yannik Lührs,21,Borussia Dortmund II U23,6.96,GER,3,570000,False,0.5725,0.10231081081081081,0.28,1.0,3,1.0,1.52,4.579
Yegor Nazaryna,27,Shakhtar Donetsk,6.71,UKR,5,1000000,False,0.7075,0.10405405405405406,0.4,0.1,3,1.0,1.144,5.865
Youssouf Fofana,26,Milan,6.92,FRA,4,33000000,False,0.685,0.2337837837837838,0.33999999999999997,0.1,3,1.0,1.098,6.302
Yukhym Konoplya,25,Shakhtar Donetsk,6.81,UKR,2,7600000,False,0.6625,0.1308108108108108,0.22,0.1,3,1.0,0.98,6.949
Yunus Musah,22,Milan,6.71,USA,3,23000000,False,0.5950000000000001,0.19324324324324327,0.28,1.0,3,1.0,1.541,4.354
Yáser Asprilla,21,Girona FC,6.89,COL,5,19300000,False,0.5725,0.17824324324324325,0.4,1.0,3,1.0,1.624,4.243
Zachary Athekame,20,Young Boys,6.85,SUI,4,4100000,False,0.55,0.11662162162162162,0.33999999999999997,1.0,3,1.0,1.559,4.394
Zeki Amdouni,24,Benfica,6.91,SUI,5,16200000,False,0.64,0.1656756756756757,0.4,1.0,2,0.7,1.537,4.496
Zeno Debast,21,Sporting,7.07,BEL,3,27000000,False,0.5725,0.20945945945945948,0.28,0.1,3,1.0,0.991,7.134
Álex Grimaldo,29,Bayer 04 Leverkusen,7.41,ESP,3,39000000,False,0.7525,0.25810810810810814,0.28,0.1,3,1.0,1.086,6.823
Álex Jiménez,20,Milan,6.88,ESP,0,9100000,False,0.55,0.13689189189189188,0.1,0.1,3,1.0,0.829,8.299
Álvaro Cortés,20,Barcelona Atlètic,6.89,ESP,1,135000,False,0.55,0.1005472972972973,0.16,0.1,3,1.0,0.873,7.892
Álvaro Fernández,27,Sevilla,6.84,ESP,5,2600000,False,0.7075,0.11054054054054055,0.4,0.1,2,0.7,1.025,6.673
Ángel Correa,30,Atlético Madrid,6.85,ARG,2,16400000,False,0.775,0.1664864864864865,0.22,1.0,3,1.0,1.58,4.335
Ángel Di María,37,Benfica,7.47,ARG,8,3200000,False,0.9325,0.11297297297297298,0.58,1.0,2,0.7,1.822,4.1
Éderson,31,Manchester City,6.98,BRA,4,23000000,False,0.7975,0.19324324324324327,0.33999999999999997,1.0,1,0.4,1.45,4.814
İlkay Gündoğan,34,Manchester City,7.01,GER,5,6600000,False,0.865,0.12675675675675677,0.4,1.0,1,0.4,1.525,4.597
Łukasz Łakomy,24,Young Boys,7.03,POL,3,3600000,False,0.64,0.1145945945945946,0.28,0.1,3,1.0,1.015,6.926
