Player Name,Age,Team,ASR,Nationality,Transfer History Count,MarketValue,missing_market_value,Age_norm,MarketValue_norm,Transfers_norm,Nationality_norm,ClubTier,ClubTier_norm,InputScore,SustainabilityScore
Plamen Andreev,20,Feyenoord,7.04,BUL,2,1600000,False,0.5,0.007207207207207207,0.13333333333333333,1.0,3,1.0,2.641,2.666
Presnel Kimpembe,29,Paris Saint-Germain,6.76,FRA,1,7600000,False,0.725,0.03423423423423423,0.06666666666666667,0.5,1,0.3333333333333333,1.659,4.075
Péter Gulácsi,35,RB Leipzig,7.15,HUN,5,2400000,False,0.875,0.010810810810810811,0.3333333333333333,0.5,2,0.6666666666666666,2.386,2.997
Qazim Laçi,29,AC Sparta Praha,7.17,ALB,5,4100000,False,0.725,0.018468468468468467,0.3333333333333333,0.5,3,1.0,2.577,2.782
Quentin Ndjantou,17,Paris Saint-Germain U19,7.5,FRA,0,6400000,True,0.425,0.02882882882882883,0.0,0.5,3,1.0,1.954,3.838
Quilindschy Hartman,23,Feyenoord,6.93,NED,2,17500000,False,0.575,0.07882882882882883,0.13333333333333333,1.0,3,1.0,2.787,2.487
Rade Krunić,31,FK Crvena zvezda,7.05,BIH,5,4700000,False,0.775,0.02117117117117117,0.3333333333333333,0.5,3,1.0,2.63,2.681
Radosław Majecki,25,AS Monaco,6.92,POL,5,7500000,False,0.625,0.033783783783783786,0.3333333333333333,0.5,3,1.0,2.492,2.777
Raffaele Di Gennaro,31,Inter,7.6,ITA,5,325000,False,0.775,0.001463963963963964,0.3333333333333333,0.5,3,1.0,2.61,2.912
Rahim Ibrahim,23,ŠK Slovan Bratislava,6.85,GHA,2,580000,False,0.575,0.002612612612612613,0.13333333333333333,1.0,3,1.0,2.711,2.527
Ramon Hendriks,23,VfB Stuttgart,6.8,NED,5,4800000,False,0.575,0.021621621621621623,0.3333333333333333,1.0,3,1.0,2.93,2.321
Ramy Bensebaïni,30,Borussia Dortmund,7.07,ALG,5,7400000,False,0.75,0.03333333333333333,0.3333333333333333,1.0,2,0.6666666666666666,2.783,2.54
Randal Kolo Muani,26,Juventus,6.88,FRA,5,27000000,False,0.65,0.12162162162162163,0.3333333333333333,0.5,1,0.3333333333333333,1.938,3.55
Raoul Bellanova,25,Atalanta,6.98,ITA,5,21000000,False,0.625,0.0945945945945946,0.3333333333333333,0.5,2,0.6666666666666666,2.22,3.144
Raphaël Guerreiro,31,FC Bayern München,7.18,POR,5,10600000,False,0.775,0.047747747747747746,0.3333333333333333,1.0,3,1.0,3.156,2.275
Rayane Belaid,19,Atlético Madrid B,7.06,ESP,1,470000,False,0.475,0.002117117117117117,0.06666666666666667,0.5,3,1.0,2.044,3.454
Relja Obrić,19,Atalanta U23,6.87,SLO,0,485000,False,0.475,0.0021846846846846845,0.0,1.0,3,1.0,2.477,2.774
Remo Freuler,33,Bologna,6.96,SUI,5,6700000,False,0.825,0.03018018018018018,0.3333333333333333,1.0,3,1.0,3.189,2.183
Reo Hatate,27,Celtic,7.24,JPN,3,11300000,False,0.675,0.0509009009009009,0.2,1.0,3,1.0,2.926,2.474
Riccardo Calafiori,22,Arsenal,6.98,ITA,5,39000000,False,0.55,0.17567567567567569,0.3333333333333333,0.5,1,0.3333333333333333,1.892,3.689
Richy Ledezma,24,PSV Eindhoven,6.96,USA,4,3200000,False,0.6,0.014414414414414415,0.26666666666666666,1.0,2,0.6666666666666666,2.548,2.732
Rick Karsdorp,30,PSV Eindhoven,6.87,NED,4,4200000,False,0.75,0.01891891891891892,0.26666666666666666,1.0,2,0.6666666666666666,2.702,2.543
Rico Lewis,20,Manchester City,6.99,ENG,1,37000000,False,0.5,0.16666666666666666,0.06666666666666667,1.0,1,0.3333333333333333,2.067,3.382
Ridle Baku,27,RB Leipzig,7.02,GER,4,7500000,False,0.675,0.033783783783783786,0.26666666666666666,1.0,2,0.6666666666666666,2.642,2.657
Robert Andrich,30,Bayer 04 Leverkusen,6.89,GER,5,15500000,False,0.75,0.06981981981981981,0.3333333333333333,1.0,3,1.0,3.153,2.185
Robert Lewandowski,36,Barcelona,7.31,POL,5,14000000,False,0.9,0.06306306306306306,0.3333333333333333,0.5,1,0.3333333333333333,2.13,3.432
Robert Mak,34,ŠK Slovan Bratislava,7.07,SVK,4,480000,False,0.85,0.002162162162162162,0.26666666666666666,0.5,3,1.0,2.619,2.7
Robin Le Normand,28,Atlético Madrid,6.85,ESP,3,38000000,False,0.7,0.17117117117117117,0.2,0.5,3,1.0,2.571,2.664
Robin Olsen,35,Aston Villa,6.65,SWE,5,1600000,False,0.875,0.007207207207207207,0.3333333333333333,0.5,3,1.0,2.716,2.448
Rodney Elongo-Yombo,23,Borussia Dortmund II U23,6.64,GER,2,485000,False,0.575,0.0021846846846846845,0.13333333333333333,1.0,3,1.0,2.711,2.449
Rodrigo De Paul,30,Atlético Madrid,7.15,ARG,5,26000000,False,0.75,0.11711711711711711,0.3333333333333333,1.0,3,1.0,3.2,2.234
Romain Del Castillo,29,Stade Brestois,7.03,FRA,5,7300000,False,0.725,0.03288288288288288,0.3333333333333333,0.5,3,1.0,2.591,2.713
Romain Faivre,26,Stade Brestois,6.83,FRA,5,7600000,False,0.65,0.03423423423423423,0.3333333333333333,0.5,3,1.0,2.518,2.712
Roman Horák,20,Sparta Praha B U21,6.34,CZE,1,270000,False,0.5,0.0012162162162162162,0.06666666666666667,0.5,3,1.0,2.068,3.066
Roman Mokrovics,18,Sparta Praha B U21,6.84,CZE,2,490000,False,0.45,0.002207207207207207,0.13333333333333333,0.5,3,1.0,2.086,3.279
Ronald Araujo,26,Barcelona,7.0,URU,4,54000000,False,0.65,0.24324324324324326,0.26666666666666666,1.0,1,0.3333333333333333,2.493,2.808
Ross Barkley,31,Aston Villa,6.83,ENG,3,7200000,False,0.775,0.032432432432432434,0.2,1.0,3,1.0,3.007,2.271
Ruben Loftus-Cheek,29,Milan,6.82,ENG,5,16900000,False,0.725,0.07612612612612613,0.3333333333333333,1.0,3,1.0,3.134,2.176
Ryan Flamingo,22,PSV Eindhoven,7.18,NED,5,16900000,False,0.55,0.07612612612612613,0.3333333333333333,1.0,2,0.6666666666666666,2.626,2.734
Ryan Gravenberch,23,Liverpool,7.08,NED,4,76000000,False,0.575,0.34234234234234234,0.26666666666666666,1.0,1,0.3333333333333333,2.517,2.813
Rémy Cabella,35,Lille,7.15,FRA,4,2900000,False,0.875,0.013063063063063063,0.26666666666666666,0.5,3,1.0,2.655,2.693
Sacha Boey,24,FC Bayern München,6.84,FRA,6,16600000,False,0.6,0.07477477477477477,0.4,0.5,3,1.0,2.575,2.656
Sadegh Moharrami,29,GNK Dinamo Zagreb,6.91,IRI,5,780000,False,0.725,0.0035135135135135136,0.3333333333333333,1.0,3,1.0,3.062,2.257
Saidy Janko,29,Young Boys,6.9,GAM,5,545000,False,0.725,0.002454954954954955,0.3333333333333333,1.0,3,1.0,3.061,2.254
Salko Hamzić,18,Red Bull Salzburg,7.2,AUT,2,435000,False,0.45,0.0019594594594594594,0.13333333333333333,0.5,2,0.6666666666666666,1.752,4.11
Sam Beukema,26,Bologna,7.01,NED,3,27000000,False,0.65,0.12162162162162163,0.2,1.0,3,1.0,2.972,2.359
Samson Baidoo,21,Red Bull Salzburg,7.09,AUT,2,6200000,False,0.525,0.027927927927927927,0.13333333333333333,0.5,2,0.6666666666666666,1.853,3.826
Samuel Dahl,22,Benfica,7.01,SWE,6,7300000,False,0.55,0.03288288288288288,0.4,0.5,2,0.6666666666666666,2.15,3.26
Samuel Gomez van Hoogen,19,PSV Eindhoven U19,6.57,BEL,0,6400000,True,0.475,0.02882882882882883,0.0,0.5,3,1.0,2.004,3.278
Samuel Mbangula,21,Juventus,6.91,BEL,2,12700000,False,0.525,0.057207207207207206,0.13333333333333333,0.5,1,0.3333333333333333,1.549,4.461
Samy Mmaee,28,GNK Dinamo Zagreb,6.88,MAR,5,485000,False,0.7,0.0021846846846846845,0.3333333333333333,1.0,3,1.0,3.036,2.266
Sandro Kulenović,25,GNK Dinamo Zagreb,7.13,CRO,5,3900000,False,0.625,0.01756756756756757,0.3333333333333333,1.0,3,1.0,2.976,2.396
Sandro Lauper,28,Young Boys,6.89,SUI,2,930000,False,0.7,0.004189189189189189,0.13333333333333333,1.0,3,1.0,2.838,2.428
Santiago Castro,20,Bologna,6.91,ARG,3,32000000,False,0.5,0.14414414414414414,0.2,1.0,3,1.0,2.844,2.43
Saïmon Bouabré,18,AS Monaco,6.36,FRA,0,310000,False,0.45,0.0013963963963963964,0.0,0.5,3,1.0,1.951,3.26
Scott Bain,33,Celtic,6.8,SCO,8,210000,False,0.825,0.0009459459459459459,0.5333333333333333,1.0,3,1.0,3.359,2.024
Scott Carson,39,Manchester City,6.7,ENG,15,210000,False,0.975,0.0009459459459459459,1.0,1.0,1,0.3333333333333333,3.309,2.025
Sead Kolašinac,31,Atalanta,6.95,BIH,5,10600000,False,0.775,0.047747747747747746,0.3333333333333333,0.5,2,0.6666666666666666,2.323,2.992
Seedy Jatta,22,SK Sturm Graz,6.74,NOR,3,2700000,False,0.55,0.012162162162162163,0.2,0.5,3,1.0,2.262,2.98
Senny Mayulu,19,Paris Saint-Germain,6.92,FRA,1,9600000,False,0.475,0.043243243243243246,0.06666666666666667,0.5,1,0.3333333333333333,1.418,4.88
Serge Gnabry,29,FC Bayern München,6.99,GER,5,26000000,False,0.725,0.11711711711711711,0.3333333333333333,1.0,3,1.0,3.175,2.202
Sergiño Dest,24,PSV Eindhoven,6.88,USA,5,17200000,False,0.6,0.07747747747747748,0.3333333333333333,1.0,2,0.6666666666666666,2.677,2.57
Serhou Guirassy,29,Borussia Dortmund,7.3,GUI,5,42000000,False,0.725,0.1891891891891892,0.3333333333333333,1.0,2,0.6666666666666666,2.914,2.505
Serigne Diop,20,Stade Brestois 29 2,6.6,SEN,0,6400000,True,0.5,0.02882882882882883,0.0,1.0,3,1.0,2.529,2.61
Shandre Campbell,19,Club Brugge KV,7.21,RSA,2,960000,False,0.475,0.004324324324324324,0.13333333333333333,1.0,3,1.0,2.613,2.759
Shiloh 't Zand,22,Feyenoord,6.88,NED,5,1200000,False,0.55,0.005405405405405406,0.3333333333333333,1.0,3,1.0,2.889,2.381
Silas Katompa Mvumpa,26,FK Crvena zvezda,6.89,COD,4,8200000,False,0.65,0.036936936936936934,0.26666666666666666,1.0,3,1.0,2.954,2.332
Soriba Diaoune,17,Lille U19,6.9,FRA,0,6400000,True,0.425,0.02882882882882883,0.0,0.5,3,1.0,1.954,3.531
Soumaïla Coulibaly,21,Stade Brestois,6.81,FRA,5,9600000,False,0.525,0.043243243243243246,0.3333333333333333,0.5,3,1.0,2.402,2.835
Soungoutou Magassa,21,AS Monaco,6.81,FRA,2,13000000,False,0.525,0.05855855855855856,0.13333333333333333,0.5,3,1.0,2.217,3.072
Stefan Drljača,26,VfB Stuttgart,7.03,GER,4,305000,False,0.65,0.001373873873873874,0.26666666666666666,1.0,3,1.0,2.918,2.409
Stefan Hierländer,34,SK Sturm Graz,6.58,AUT,3,265000,False,0.85,0.0011936936936936936,0.2,0.5,3,1.0,2.551,2.579
Stefan de Vrij,33,Inter,7.05,NED,3,6500000,False,0.825,0.02927927927927928,0.2,1.0,3,1.0,3.054,2.308
Stephano Carrillo,19,Feyenoord,6.43,MEX,1,2300000,False,0.475,0.01036036036036036,0.06666666666666667,1.0,3,1.0,2.552,2.52
Takumi Minamino,30,AS Monaco,7.02,JPN,5,14500000,False,0.75,0.06531531531531531,0.3333333333333333,1.0,3,1.0,3.149,2.229
Takumu Kawamura,25,Red Bull Salzburg,6.7,JPN,4,1800000,False,0.625,0.008108108108108109,0.26666666666666666,1.0,2,0.6666666666666666,2.566,2.611
Tammy Abraham,27,Milan,6.88,ENG,5,13700000,False,0.675,0.06171171171171171,0.3333333333333333,1.0,3,1.0,3.07,2.241
Tarek Buchmann,20,FC Bayern München,6.36,GER,1,515000,False,0.5,0.00231981981981982,0.06666666666666667,1.0,3,1.0,2.569,2.476
Tay Abed,20,Jong PSV Eindhoven,7.09,ISR,1,715000,False,0.5,0.003220720720720721,0.06666666666666667,1.0,3,1.0,2.57,2.759
Teun Koopmeiners,27,Juventus,7.0,NED,4,38000000,False,0.675,0.17117117117117117,0.26666666666666666,1.0,1,0.3333333333333333,2.446,2.862
Theo Hernández,27,Milan,7.14,FRA,5,42000000,False,0.675,0.1891891891891892,0.3333333333333333,0.5,3,1.0,2.698,2.646
Thibaut Courtois,33,Real Madrid,7.15,BEL,5,24000000,False,0.825,0.10810810810810811,0.3333333333333333,0.5,1,0.3333333333333333,2.1,3.405
Thijs Dallinga,24,Bologna,6.78,NED,5,13100000,False,0.6,0.05900900900900901,0.3333333333333333,1.0,3,1.0,2.992,2.266
Thijs Kraaijeveld,18,Senza squadra,6.6,NED,0,6400000,True,0.45,0.02882882882882883,0.0,1.0,3,1.0,2.479,2.662
Thilo Kehrer,28,AS Monaco,7.08,GER,5,15500000,False,0.7,0.06981981981981981,0.3333333333333333,1.0,3,1.0,3.103,2.282
Thomas Beelen,23,Feyenoord,6.89,NED,3,9300000,False,0.575,0.041891891891891894,0.2,1.0,3,1.0,2.817,2.446
Thomas Berenbruch,19,Inter U20,7.42,ITA,0,1000000,False,0.475,0.0045045045045045045,0.0,0.5,3,1.0,1.98,3.747
Thomas Lemar,29,Atlético Madrid,6.63,FRA,4,5200000,False,0.725,0.023423423423423424,0.26666666666666666,0.5,3,1.0,2.515,2.636
Thomas Meunier,33,Lille,7.05,BEL,4,1900000,False,0.825,0.008558558558558558,0.26666666666666666,0.5,3,1.0,2.6,2.712
Thomas Müller,35,FC Bayern München,6.99,GER,2,5500000,False,0.875,0.024774774774774775,0.13333333333333333,1.0,3,1.0,3.033,2.305
Tidiam Gomis,18,RB Leipzig,6.72,FRA,2,3200000,False,0.45,0.014414414414414415,0.13333333333333333,0.5,2,0.6666666666666666,1.764,3.81
Tigran Barseghyan,31,ŠK Slovan Bratislava,7.59,ARM,5,1800000,False,0.775,0.008108108108108109,0.3333333333333333,0.5,3,1.0,2.616,2.901
Timi Elšnik,27,FK Crvena zvezda,7.45,SLO,4,5400000,False,0.675,0.024324324324324326,0.26666666666666666,1.0,3,1.0,2.966,2.512
Tochi Chukwuani,22,SK Sturm Graz,6.82,DEN,3,4300000,False,0.55,0.01936936936936937,0.2,1.0,3,1.0,2.769,2.463
Tomas Baković,18,GNK Dinamo Zagreb U19,6.67,CRO,0,6400000,True,0.45,0.02882882882882883,0.0,1.0,3,1.0,2.479,2.691
Tomi Horvat,26,SK Sturm Graz,7.16,SLO,2,3700000,False,0.65,0.016666666666666666,0.13333333333333333,1.0,3,1.0,2.8,2.557
Tommaso Del Lungo,21,Atalanta U23,6.75,ITA,0,410000,False,0.525,0.0018468468468468468,0.0,0.5,3,1.0,2.027,3.33
Trent Alexander-Arnold,26,Liverpool,7.2,ENG,1,77000000,False,0.65,0.34684684684684686,0.06666666666666667,1.0,1,0.3333333333333333,2.397,3.004
Trey Nyoni,17,Liverpool U21,6.7,ENG,0,3200000,False,0.425,0.014414414414414415,0.0,1.0,3,1.0,2.439,2.747
Tygo Land,19,PSV Eindhoven,6.88,NED,2,2800000,False,0.475,0.012612612612612612,0.13333333333333333,1.0,2,0.6666666666666666,2.288,3.007
Tyler Morton,22,Liverpool,6.98,ENG,3,8300000,False,0.55,0.03738738738738739,0.2,1.0,1,0.3333333333333333,2.121,3.291
Tyrell Malacia,25,PSV Eindhoven,6.74,NED,4,12600000,False,0.625,0.05675675675675676,0.26666666666666666,1.0,2,0.6666666666666666,2.615,2.577
Tyrone Mings,32,Aston Villa,6.98,ENG,5,6400000,False,0.8,0.02882882882882883,0.3333333333333333,1.0,3,1.0,3.162,2.207
Uchenna Aririerisim,21,AC Sparta Praha,7.11,NGR,5,1800000,False,0.525,0.008108108108108109,0.3333333333333333,1.0,3,1.0,2.866,2.481
Valentin Oelz,20,FC Liefering,6.45,AUT,1,105000,False,0.5,0.00047297297297297297,0.06666666666666667,0.5,3,1.0,2.067,3.12
Valeriy Bondar,26,Shakhtar Donetsk,7.05,UKR,1,6400000,False,0.65,0.02882882882882883,0.06666666666666667,0.5,3,1.0,2.245,3.14
Vasilije Adžić,19,Juventus,7.03,MNE,2,3300000,False,0.475,0.014864864864864866,0.13333333333333333,0.5,1,0.3333333333333333,1.457,4.825
Veljko Birmančević,27,AC Sparta Praha,6.83,SRB,5,5800000,False,0.675,0.026126126126126126,0.3333333333333333,0.5,3,1.0,2.534,2.695
Veljko Milosavljević,17,FK Crvena zvezda,7.08,SRB,1,560000,False,0.425,0.0025225225225225223,0.06666666666666667,0.5,3,1.0,1.994,3.551
Victor Boniface,24,Bayer 04 Leverkusen,6.96,NGR,3,49000000,False,0.6,0.22072072072072071,0.2,1.0,3,1.0,3.021,2.304
Victor Olatunji,25,AC Sparta Praha,6.87,NGR,4,2800000,False,0.625,0.012612612612612612,0.26666666666666666,1.0,3,1.0,2.904,2.366
Viggo Gebel,17,RB Leipzig U19,7.2,GER,0,340000,False,0.425,0.0015315315315315315,0.0,1.0,3,1.0,2.427,2.967
Viktor Gyökeres,26,Sporting,7.94,SWE,5,70000000,False,0.65,0.3153153153153153,0.3333333333333333,0.5,3,1.0,2.799,2.837
Vito Mannone,37,Lille,7.63,ITA,5,190000,False,0.925,0.0008558558558558559,0.3333333333333333,0.5,3,1.0,2.759,2.765
Vladyslav Krapyvtsov,19,Girona FC,6.9,UKR,1,220000,False,0.475,0.000990990990990991,0.06666666666666667,0.5,3,1.0,2.043,3.377
Vítězslav Jaroš,23,Liverpool,6.75,CZE,5,5300000,False,0.575,0.023873873873873873,0.3333333333333333,0.5,1,0.3333333333333333,1.766,3.822
Wahid Faghir,21,VfB Stuttgart,6.77,DEN,5,1100000,False,0.525,0.004954954954954955,0.3333333333333333,1.0,3,1.0,2.863,2.365
Waldemar Anton,28,Borussia Dortmund,7.14,GER,3,19700000,False,0.7,0.08873873873873873,0.2,1.0,2,0.6666666666666666,2.655,2.689
Walter Benítez,32,PSV Eindhoven,6.88,ARG,3,9100000,False,0.8,0.04099099099099099,0.2,1.0,2,0.6666666666666666,2.708,2.541
Warren Bondo,21,Milan,6.72,FRA,5,9600000,False,0.525,0.043243243243243246,0.3333333333333333,0.5,3,1.0,2.402,2.798
Wataru Endō,32,Liverpool,6.73,JPN,5,9200000,False,0.8,0.04144144144144144,0.3333333333333333,1.0,1,0.3333333333333333,2.508,2.683
Wessel Kuhn,18,Jong PSV Eindhoven,6.8,NED,1,515000,False,0.45,0.00231981981981982,0.06666666666666667,1.0,3,1.0,2.519,2.699
Weston McKennie,26,Juventus,6.92,USA,5,25000000,False,0.65,0.11261261261261261,0.3333333333333333,1.0,1,0.3333333333333333,2.429,2.849
Wilfried Kanga,27,GNK Dinamo Zagreb,6.67,CIV,5,3300000,False,0.675,0.014864864864864866,0.3333333333333333,1.0,3,1.0,3.023,2.206
William Bøving,22,SK Sturm Graz,7.0,DEN,2,4600000,False,0.55,0.02072072072072072,0.13333333333333333,1.0,3,1.0,2.704,2.589
Wisdom Amey,19,Bologna U19,6.57,ITA,1,540000,False,0.475,0.0024324324324324323,0.06666666666666667,0.5,3,1.0,2.044,3.214
Yangel Herrera,27,Girona FC,6.99,VEN,5,18700000,False,0.675,0.08423423423423423,0.3333333333333333,1.0,3,1.0,3.093,2.26
Yann Bisseck,24,Inter,6.97,GER,5,28000000,False,0.6,0.12612612612612611,0.3333333333333333,1.0,3,1.0,3.059,2.279
Yann Lienard,22,AS Monaco,6.7,FRA,0,205000,False,0.55,0.0009234234234234234,0.0,0.5,3,1.0,2.051,3.267
Yannik Keitel,25,VfB Stuttgart,6.69,GER,4,3400000,False,0.625,0.015315315315315315,0.26666666666666666,1.0,3,1.0,2.907,2.301
Yannik Lührs,21,Borussia Dortmund II U23,6.96,GER,3,570000,False,0.525,0.0025675675675675674,0.2,1.0,3,1.0,2.728,2.551
Yegor Nazaryna,27,Shakhtar Donetsk,6.71,UKR,5,1000000,False,0.675,0.0045045045045045045,0.3333333333333333,0.5,3,1.0,2.513,2.67
Youssouf Fofana,26,Milan,6.92,FRA,4,33000000,False,0.65,0.14864864864864866,0.26666666666666666,0.5,3,1.0,2.565,2.698
Yukhym Konoplya,25,Shakhtar Donetsk,6.81,UKR,2,7600000,False,0.625,0.03423423423423423,0.13333333333333333,0.5,3,1.0,2.293,2.97
Yunus Musah,22,Milan,6.71,USA,3,23000000,False,0.55,0.1036036036036036,0.2,1.0,3,1.0,2.854,2.351
Yáser Asprilla,21,Girona FC,6.89,COL,5,19300000,False,0.525,0.08693693693693694,0.3333333333333333,1.0,3,1.0,2.945,2.34
Zachary Athekame,20,Young Boys,6.85,SUI,4,4100000,False,0.5,0.018468468468468467,0.26666666666666666,1.0,3,1.0,2.785,2.46
Zeki Amdouni,24,Benfica,6.91,SUI,5,16200000,False,0.6,0.07297297297297298,0.3333333333333333,1.0,2,0.6666666666666666,2.673,2.585
Zeno Debast,21,Sporting,7.07,BEL,3,27000000,False,0.525,0.12162162162162163,0.2,0.5,3,1.0,2.347,3.012
Álex Grimaldo,29,Bayer 04 Leverkusen,7.41,ESP,3,39000000,False,0.725,0.17567567567567569,0.2,0.5,3,1.0,2.601,2.849
Álex Jiménez,20,Milan,6.88,ESP,0,9100000,False,0.5,0.04099099099099099,0.0,0.5,3,1.0,2.041,3.371
Álvaro Cortés,20,Barcelona Atlètic,6.89,ESP,1,135000,False,0.5,0.0006081081081081081,0.06666666666666667,0.5,3,1.0,2.067,3.333
Álvaro Fernández,27,Sevilla,6.84,ESP,5,2600000,False,0.675,0.011711711711711712,0.3333333333333333,0.5,2,0.6666666666666666,2.187,3.128
Ángel Correa,30,Atlético Madrid,6.85,ARG,2,16400000,False,0.75,0.07387387387387387,0.13333333333333333,1.0,3,1.0,2.957,2.317
Ángel Di María,37,Benfica,7.47,ARG,8,3200000,False,0.925,0.014414414414414415,0.5333333333333333,1.0,2,0.6666666666666666,3.139,2.38
Éderson,31,Manchester City,6.98,BRA,4,23000000,False,0.775,0.1036036036036036,0.26666666666666666,1.0,1,0.3333333333333333,2.479,2.816
İlkay Gündoğan,34,Manchester City,7.01,GER,5,6600000,False,0.85,0.02972972972972973,0.3333333333333333,1.0,1,0.3333333333333333,2.546,2.753
Łukasz Łakomy,24,Young Boys,7.03,POL,3,3600000,False,0.6,0.016216216216216217,0.2,0.5,3,1.0,2.316,3.035
